jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi,association_logo_url,big_logo_url,country_code_club,id_provider,international_name_club,logo_url,medium_logo_url,team_code,team_type_detail,display_official_name,field_position_hr,field_position_color,country_name,country_flag,country_name_club,country_flag_club,league_name,group_hr,nbr_selections,nbr_selections_euro,nbr_selections_wcup,nbr_selections_friendly
15,DEFENDER,Tyrone Mings,1993-03-13,52683,UNKNOWN,250133856,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250133856.jpg,ENG,Défenseur,,,39,D,28,28.26849315068493,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52683.png,ENG,FAME,Aston Villa,https://img.uefa.com/imgml/TP/teams/logos/70x70/52683.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,AV,DOMESTIC_MEN_TEAM_A,Aston Villa FC,Defender,#6d904f,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,19.0,6.0,3.0,4.0
26,MIDFIELDER,Jude Bellingham,2003-06-29,52758,,250128377,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250128377.jpg,ENG,Milieu,,,39,D,18,17.96712328767123,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,GER,FAME,Dortmund,https://img.uefa.com/imgml/TP/teams/logos/70x70/52758.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,BVB,DOMESTIC_MEN_TEAM_A,Borussia Dortmund,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Germany,🇩🇪,Bundesliga 🇩🇪,Group D,8.0,,3.0,3.0
8,MIDFIELDER,Jordan Henderson,1990-06-17,7889,CENTRAL_MIDFIELDER,250010260,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250010260.jpg,ENG,Milieu,182.0,67.0,39,D,31,31.008219178082197,20.227025721531216,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,ENG,FAME,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/70x70/7889.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,LIV,DOMESTIC_MEN_TEAM_A,Liverpool FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,71.0,20.0,16.0,28.0
17,MIDFIELDER,Jadon Sancho,2000-03-25,52758,WINGER,250102216,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250102216.jpg,ENG,Milieu,,,39,D,21,21.23013698630137,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,GER,FAME,Dortmund,https://img.uefa.com/imgml/TP/teams/logos/70x70/52758.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,BVB,DOMESTIC_MEN_TEAM_A,Borussia Dortmund,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Germany,🇩🇪,Bundesliga 🇩🇪,Group D,23.0,8.0,,4.0
7,MIDFIELDER,Jack Grealish,1995-09-10,52683,,250042329,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042329.jpg,ENG,Milieu,,,39,D,26,25.77260273972603,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52683.png,ENG,FAME,Aston Villa,https://img.uefa.com/imgml/TP/teams/logos/70x70/52683.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,AV,DOMESTIC_MEN_TEAM_A,Aston Villa FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,10.0,,,4.0
25,MIDFIELDER,Bukayo Saka,2001-09-05,52280,WINGER,250106939,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250106939.jpg,ENG,Milieu,,,39,D,20,19.78082191780822,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,ENG,FAME,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/70x70/52280.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,ARS,DOMESTIC_MEN_TEAM_A,Arsenal FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,6.0,,,3.0
14,MIDFIELDER,Kalvin Phillips,1995-12-02,53361,DEFENSIVE_MIDFIELDER,250143242,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250143242.jpg,ENG,Milieu,,,39,D,26,25.54520547945205,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53361.png,ENG,FAME,Leeds,https://img.uefa.com/imgml/TP/teams/logos/70x70/53361.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53361.png,LEE,DOMESTIC_MEN_TEAM_A,Leeds United,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,10.0,,3.0,3.0
19,MIDFIELDER,Mason Mount,1999-01-10,52914,ATTACKING_MIDFIELDER,250076240,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250076240.jpg,ENG,Milieu,,,39,D,22,22.435616438356163,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,19.0,6.0,3.0,2.0
4,MIDFIELDER,Declan Rice,1999-01-14,53358,,250083732,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250083732.jpg,ENG,Milieu,,,39,D,22,22.42465753424657,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53358.png,ENG,FAME,West Ham,https://img.uefa.com/imgml/TP/teams/logos/70x70/53358.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53358.png,WES,DOMESTIC_MEN_TEAM_A,West Ham United FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,23.0,8.0,3.0,4.0
20,MIDFIELDER,Phil Foden,2000-05-28,52919,UNKNOWN,250101534,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250101534.jpg,ENG,Milieu,,,39,D,21,21.054794520547944,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,ENG,FAME,Man. City,https://img.uefa.com/imgml/TP/teams/logos/70x70/52919.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,MC,DOMESTIC_MEN_TEAM_A,Manchester City FC,Midfielder,#30a2da,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,7.0,,3.0,1.0
11,FORWARD,Marcus Rashford,1997-10-31,52682,STRIKER,250088246,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250088246.jpg,ENG,Attaquant,180.0,70.0,39,D,24,23.63013698630137,21.604938271604937,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52682.png,ENG,FAME,Man. United,https://img.uefa.com/imgml/TP/teams/logos/70x70/52682.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,MU,DOMESTIC_MEN_TEAM_A,Manchester United FC,Forward,#e5ae38,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,48.0,10.0,15.0,15.0
9,FORWARD,Harry Kane,1993-07-28,1652,STRIKER,250016833,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250016833.jpg,ENG,Attaquant,188.0,65.0,39,D,28,27.893150684931506,18.390674513354465,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,ENG,FAME,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/70x70/1652.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,TOT,DOMESTIC_MEN_TEAM_A,Tottenham Hotspur,Forward,#e5ae38,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,60.0,17.0,16.0,15.0
10,FORWARD,Raheem Sterling,1994-12-08,52919,WINGER,250024795,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024795.jpg,ENG,Attaquant,170.0,69.0,39,D,27,26.528767123287672,23.87543252595156,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,ENG,FAME,Man. City,https://img.uefa.com/imgml/TP/teams/logos/70x70/52919.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,MC,DOMESTIC_MEN_TEAM_A,Manchester City FC,Forward,#e5ae38,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,70.0,21.0,24.0,18.0
18,FORWARD,Dominic Calvert-Lewin,1997-03-16,52281,STRIKER,250111030,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250111030.jpg,ENG,Attaquant,,,39,D,24,24.257534246575343,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52281.png,ENG,FAME,Everton,https://img.uefa.com/imgml/TP/teams/logos/70x70/52281.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52281.png,EVE,DOMESTIC_MEN_TEAM_A,Everton FC,Forward,#e5ae38,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,11.0,,3.0,4.0
1,GOALKEEPER,David Marshall,1985-03-05,52917,,64005,https://img.uefa.com/imgml/TP/players/3/2020/324x324/64005.jpg,SCO,Gardien,191.0,83.0,117,D,36,36.2958904109589,22.75156931005181,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52917.png,ENG,FAME,Derby,https://img.uefa.com/imgml/TP/teams/logos/70x70/52917.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52917.png,DER,DOMESTIC_MEN_TEAM_A,Derby County FC,Goalkeeper,#fc4f30,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,72.0,25.0,22.0,19.0
12,GOALKEEPER,Craig Gordon,1982-12-31,50120,GOALKEEPER,57423,https://img.uefa.com/imgml/TP/players/3/2020/324x324/57423.jpg,SCO,Gardien,193.0,83.0,117,D,39,38.47397260273973,22.28247738194314,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50120.png,SCO,FAME,Hearts,https://img.uefa.com/imgml/TP/teams/logos/70x70/50120.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50120.png,HEA,DOMESTIC_MEN_TEAM_A,Heart of Midlothian FC,Goalkeeper,#fc4f30,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,81.0,25.0,29.0,23.0
21,GOALKEEPER,Jon McLaughlin,1987-09-09,50121,GOALKEEPER,250118480,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250118480.jpg,SCO,Gardien,,,117,D,34,33.78082191780822,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50121.png,SCO,FAME,Rangers,https://img.uefa.com/imgml/TP/teams/logos/70x70/50121.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,RAN,DOMESTIC_MEN_TEAM_A,Rangers FC,Goalkeeper,#fc4f30,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,26.0,12.0,3.0,4.0
26,DEFENDER,Scott McKenna,1996-11-12,52681,UNKNOWN,250066203,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066203.jpg,SCO,Défenseur,,,117,D,25,24.5972602739726,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52681.png,ENG,FAME,Nottm Forest,https://img.uefa.com/imgml/TP/teams/logos/70x70/52681.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52681.png,NOT,DOMESTIC_MEN_TEAM_A,Nottingham Forest FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,24.0,7.0,3.0,7.0
13,DEFENDER,Greg Taylor,1997-11-05,50050,FULL_BACK,250112842,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112842.jpg,SCO,Défenseur,,,117,D,24,23.616438356164384,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50050.png,SCO,FAME,Celtic,https://img.uefa.com/imgml/TP/teams/logos/70x70/50050.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,CEL,DOMESTIC_MEN_TEAM_A,Celtic FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,17.0,9.0,,2.0
2,DEFENDER,Stephen O'Donnell,1992-05-11,53035,UNKNOWN,250011077,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250011077.jpg,SCO,Défenseur,,,117,D,29,29.10684931506849,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53035.png,SCO,FAME,Motherwell,https://img.uefa.com/imgml/TP/teams/logos/70x70/53035.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53035.png,MOT,DOMESTIC_MEN_TEAM_A,Motherwell FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,28.0,12.0,3.0,5.0
24,DEFENDER,Jack Hendry,1995-05-07,68496,CENTRE_BACK,250117436,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250117436.jpg,SCO,Défenseur,,,117,D,26,26.117808219178084,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/BEL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/68496.png,BEL,FAME,Oostende,https://img.uefa.com/imgml/TP/teams/logos/70x70/68496.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/68496.png,OOS,DOMESTIC_MEN_TEAM_A,KV Oostende,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Belgium,🇧🇪,Jupiler Pro League 🇧🇪,Group D,11.0,,3.0,5.0
22,DEFENDER,Nathan Patterson,2001-10-16,50121,FULL_BACK,250107124,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250107124.jpg,SCO,Défenseur,,,117,D,20,19.66849315068493,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50121.png,SCO,FAME,Rangers,https://img.uefa.com/imgml/TP/teams/logos/70x70/50121.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,RAN,DOMESTIC_MEN_TEAM_A,Rangers FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,1.0,,,1.0
15,DEFENDER,Declan Gallagher,1991-02-13,53035,,250137435,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250137435.jpg,SCO,Défenseur,,,117,D,30,30.34794520547945,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53035.png,SCO,FAME,Motherwell,https://img.uefa.com/imgml/TP/teams/logos/70x70/53035.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53035.png,MOT,DOMESTIC_MEN_TEAM_A,Motherwell FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,,,,
6,DEFENDER,Kieran Tierney,1997-06-05,52280,FULL_BACK,250067541,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250067541.jpg,SCO,Défenseur,178.0,70.0,117,D,24,24.035616438356165,22.093170054286077,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,ENG,FAME,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/70x70/52280.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,ARS,DOMESTIC_MEN_TEAM_A,Arsenal FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,23.0,1.0,11.0,5.0
3,DEFENDER,Andy Robertson,1994-03-11,7889,UNKNOWN,250066157,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066157.jpg,SCO,Défenseur,,,117,D,27,27.273972602739725,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,ENG,FAME,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/70x70/7889.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,LIV,DOMESTIC_MEN_TEAM_A,Liverpool FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,50.0,16.0,12.0,14.0
5,DEFENDER,Grant Hanley,1991-11-20,52921,UNKNOWN,250013301,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250013301.jpg,SCO,Défenseur,188.0,76.0,117,D,30,29.58082191780822,21.50294250792214,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52921.png,ENG,FAME,Norwich,https://img.uefa.com/imgml/TP/teams/logos/70x70/52921.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52921.png,NOR,DOMESTIC_MEN_TEAM_A,Norwich City FC,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,41.0,8.0,19.0,14.0
16,DEFENDER,Liam Cooper,1991-08-30,53361,UNKNOWN,1909610,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1909610.jpg,SCO,Défenseur,,,117,D,30,29.805479452054797,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53361.png,ENG,FAME,Leeds,https://img.uefa.com/imgml/TP/teams/logos/70x70/53361.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53361.png,LEE,DOMESTIC_MEN_TEAM_A,Leeds United,Defender,#6d904f,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,11.0,4.0,2.0,1.0
17,MIDFIELDER,Stuart Armstrong,1992-03-30,52923,ATTACKING_MIDFIELDER,250017884,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250017884.jpg,SCO,Milieu,183.0,75.0,117,D,29,29.221917808219175,22.39541341933172,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52923.png,ENG,FAME,Southampton,https://img.uefa.com/imgml/TP/teams/logos/70x70/52923.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52923.png,SOU,DOMESTIC_MEN_TEAM_A,Southampton FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,33.0,11.0,8.0,7.0
8,MIDFIELDER,Callum McGregor,1993-06-14,50050,WINGER,250014042,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014042.jpg,SCO,Milieu,180.0,73.0,117,D,28,28.013698630136982,22.530864197530864,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50050.png,SCO,FAME,Celtic,https://img.uefa.com/imgml/TP/teams/logos/70x70/50050.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,CEL,DOMESTIC_MEN_TEAM_A,Celtic FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,34.0,12.0,5.0,7.0
14,MIDFIELDER,John Fleck,1991-08-24,68215,CENTRAL_MIDFIELDER,1906287,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906287.jpg,SCO,Milieu,,,117,D,30,29.82191780821918,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/68215.png,ENG,FAME,Sheff. United,https://img.uefa.com/imgml/TP/teams/logos/70x70/68215.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/68215.png,SHE,DOMESTIC_MEN_TEAM_A,Sheffield United FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,13.0,6.0,3.0,
25,MIDFIELDER,James Forrest,1991-07-07,50050,WINGER,1909868,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1909868.jpg,SCO,Milieu,170.0,67.0,117,D,30,29.95342465753425,23.18339100346021,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50050.png,SCO,FAME,Celtic,https://img.uefa.com/imgml/TP/teams/logos/70x70/50050.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,CEL,DOMESTIC_MEN_TEAM_A,Celtic FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group D,52.0,19.0,14.0,13.0
23,MIDFIELDER,Billy Gilmour,2001-06-11,52914,,250107117,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250107117.jpg,SCO,Milieu,,,117,D,20,20.016438356164382,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,2.0,,,2.0
4,MIDFIELDER,Scott McTominay,1996-12-08,52682,DEFENSIVE_MIDFIELDER,250088240,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250088240.jpg,SCO,Milieu,,,117,D,25,24.526027397260275,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52682.png,ENG,FAME,Man. United,https://img.uefa.com/imgml/TP/teams/logos/70x70/52682.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,MU,DOMESTIC_MEN_TEAM_A,Manchester United FC,Midfielder,#30a2da,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group D,26.0,9.0,3.0,5.0
